Order_ID,Order_Date,Customer_ID,Customer_Name,Product_ID,Product_Name,Category,Region,City,Quantity,Unit_Price,Discount,Revenue,Cost,Profit,Payment_Method,Customer_Segment,Year,Month,Month_Name,Quarter,Profit_Margin_Pct
ORD009146,2025-03-07,C0208,Evie Thomas,P005,Mechanical Keyboard,Electronics,South East,Brighton,2,125.78,0.05,238.98,127.66,111.32,Debit Card,Small Business,2025,3,Mar,Q1,46.581303874801236
ORD010188,2025-03-07,C0944,Isla Davies,P008,USB-C Hub,Electronics,South East,Oxford,3,58.84,0.0,176.52,86.28,90.24,PayPal,Corporate,2025,3,Mar,Q1,51.12168592794018
ORD010244,2025-03-07,C0611,Amelia Wright,P017,Yoga Mat,Sports,South East,Reading,1,38.6,0.0,38.6,17.67,20.93,Credit Card,Consumer,2025,3,Mar,Q1,54.222797927461144
ORD011124,2025-03-07,C0210,Amelia Walker,P004,Bluetooth Speaker,Electronics,East Midlands,Nottingham,1,91.72,0.0,91.72,47.49,44.23,PayPal,Consumer,2025,3,Mar,Q1,48.222852158744004
ORD011330,2025-03-07,C0942,Muhammad Hughes,P021,Coffee Machine,Home Appliances,South East,Brighton,1,197.96,0.05,188.06,114.71,73.35,Credit Card,Consumer,2025,3,Mar,Q1,39.00350951823886
ORD011380,2025-03-07,C0963,Jack Taylor,P025,Toaster,Home Appliances,North West,Preston,1,39.08,0.05,37.13,20.03,17.1,Credit Card,Consumer,2025,3,Mar,Q1,46.054403447347156
ORD011904,2025-03-07,C0037,Isla Clarke,P020,Sports Backpack,Sports,South East,Brighton,3,60.09,0.05,171.26,93.33,77.93,Bank Transfer,Small Business,2025,3,Mar,Q1,45.50391218031065
ORD011961,2025-03-07,C0411,Charlie Edwards,P020,Sports Backpack,Sports,Wales,Newport,5,58.93,0.0,294.65,154.25,140.4,Credit Card,Consumer,2025,3,Mar,Q1,47.64975394535891
ORD013223,2025-03-07,C0569,Olivia Thomas,P002,Laptop Air 13,Electronics,East Midlands,Leicester,2,791.9,0.05,1504.61,1134.7,369.91,Debit Card,Consumer,2025,3,Mar,Q1,24.585108433414643
ORD013664,2025-03-07,C0842,Ethan White,P027,Backpack,Accessories,Wales,Cardiff,1,80.11,0.0,80.11,37.35,42.76,Debit Card,Consumer,2025,3,Mar,Q1,53.37660716514792
ORD014067,2025-03-07,C0433,Jack Clarke,P025,Toaster,Home Appliances,South East,Southampton,1,38.81,0.05,36.87,20.18,16.69,Debit Card,Consumer,2025,3,Mar,Q1,45.26715486845674
ORD014889,2025-03-07,C0711,Amelia Green,P009,Office Chair,Furniture,North East,Middlesbrough,1,250.87,0.1,225.78,145.94,79.84,Credit Card,Consumer,2025,3,Mar,Q1,35.36185667463903
ORD015208,2025-03-07,C0214,Amelia Clarke,P022,Air Fryer,Home Appliances,South East,Reading,1,127.0,0.1,114.3,70.1,44.2,Debit Card,Consumer,2025,3,Mar,Q1,38.67016622922135
ORD015220,2025-03-07,C0912,Harry Green,P018,Dumbbell Set,Sports,Scotland,Edinburgh,1,82.53,0.1,74.28,41.9,32.38,Credit Card,Consumer,2025,3,Mar,Q1,43.59181475498116
ORD015554,2025-03-07,C0678,Mia Wilson,P028,Leather Wallet,Accessories,East Midlands,Derby,1,60.96,0.0,60.96,23.74,37.22,Debit Card,Small Business,2025,3,Mar,Q1,61.05643044619422
ORD017940,2025-03-07,C0910,Lily White,P015,Running Shoes,Sports,East Midlands,Derby,1,121.53,0.05,115.45,65.68,49.77,Credit Card,Consumer,2025,3,Mar,Q1,43.109571242962325
ORD018095,2025-03-07,C0601,Harry Edwards,P021,Coffee Machine,Home Appliances,South West,Exeter,2,200.68,0.0,401.36,227.32,174.04,Debit Card,Consumer,2025,3,Mar,Q1,43.362567271277655
ORD018512,2025-03-07,C0945,Ethan Thompson,P012,Bookshelf,Furniture,London,London,1,178.62,0.0,178.62,103.96,74.66,PayPal,Small Business,2025,3,Mar,Q1,41.79823088120031
ORD018758,2025-03-07,C0411,Charlie Edwards,P006,Wireless Mouse,Electronics,North West,Preston,1,50.59,0.1,45.53,24.03,21.5,Bank Transfer,Consumer,2025,3,Mar,Q1,47.221612123874365
ORD018919,2025-03-07,C0262,Grace Wright,P017,Yoga Mat,Sports,London,London,1,38.7,0.0,38.7,17.9,20.8,Debit Card,Consumer,2025,3,Mar,Q1,53.746770025839794
ORD000417,2025-03-08,C0021,Sophie Thomas,P002,Laptop Air 13,Electronics,West Midlands,Coventry,6,790.2,0.0,4741.2,3426.66,1314.54,Debit Card,Corporate,2025,3,Mar,Q1,27.72589217919514
ORD000479,2025-03-08,C0884,Mason Edwards,P020,Sports Backpack,Sports,East Midlands,Nottingham,3,62.68,0.0,188.04,91.71,96.33,Credit Card,Small Business,2025,3,Mar,Q1,51.22846202935546
ORD001030,2025-03-08,C0567,Lily Lewis,P012,Bookshelf,Furniture,London,London,2,175.0,0.0,350.0,216.46,133.54,Debit Card,Consumer,2025,3,Mar,Q1,38.15428571428571
ORD001267,2025-03-08,C0606,Ethan Taylor,P011,Desk Lamp,Furniture,North East,Sunderland,1,68.78,0.0,68.78,32.06,36.72,Credit Card,Consumer,2025,3,Mar,Q1,53.387612678104105
ORD001414,2025-03-08,C0351,Charlie Clarke,P006,Wireless Mouse,Electronics,North West,Manchester,2,46.08,0.05,87.55,46.42,41.13,Credit Card,Corporate,2025,3,Mar,Q1,46.97886921758995
ORD001520,2025-03-08,C0396,Ava Jones,P005,Mechanical Keyboard,Electronics,South East,Southampton,1,112.33,0.0,112.33,64.03,48.3,Credit Card,Consumer,2025,3,Mar,Q1,42.99830855515
ORD001877,2025-03-08,C0042,Amelia Lewis,P017,Yoga Mat,Sports,London,London,2,39.22,0.0,78.44,36.62,41.82,Credit Card,Consumer,2025,3,Mar,Q1,53.31463539010709
ORD002478,2025-03-08,C0511,Amelia Smith,P022,Air Fryer,Home Appliances,South West,Exeter,1,125.88,0.2,100.7,70.86,29.84,Credit Card,Consumer,2025,3,Mar,Q1,29.632571996027806
ORD002721,2025-03-08,C0132,Thomas Wright,P021,Coffee Machine,Home Appliances,South East,Reading,1,204.68,0.1,184.21,117.13,67.08,Debit Card,Consumer,2025,3,Mar,Q1,36.41496118560338
ORD002750,2025-03-08,C0235,Lucas Thomas,P011,Desk Lamp,Furniture,East of England,Cambridge,2,73.31,0.05,139.29,63.5,75.79,Credit Card,Consumer,2025,3,Mar,Q1,54.41165912843709
ORD002907,2025-03-08,C0566,Amelia Wilson,P006,Wireless Mouse,Electronics,West Midlands,Coventry,1,49.75,0.1,44.78,23.88,20.9,Credit Card,Consumer,2025,3,Mar,Q1,46.6726217061188
ORD003036,2025-03-08,C0207,Mason Hall,P017,Yoga Mat,Sports,Northern Ireland,Derry,5,39.38,0.0,196.9,91.75,105.15,Bank Transfer,Consumer,2025,3,Mar,Q1,53.402742508887755
ORD003537,2025-03-08,C0353,Mason Edwards,P004,Bluetooth Speaker,Electronics,London,London,1,87.77,0.0,87.77,48.0,39.77,Credit Card,Consumer,2025,3,Mar,Q1,45.31160988948388
ORD003749,2025-03-08,C0478,Sophie Hall,P006,Wireless Mouse,Electronics,South East,Southampton,2,50.31,0.0,100.62,47.58,53.04,PayPal,Small Business,2025,3,Mar,Q1,52.71317829457364
ORD004145,2025-03-08,C0646,Charlie Wright,P007,4K Monitor,Electronics,Northern Ireland,Derry,1,401.43,0.0,401.43,262.7,138.73,Bank Transfer,Consumer,2025,3,Mar,Q1,34.558951747502675
ORD004640,2025-03-08,C0958,James Roberts,P020,Sports Backpack,Sports,North West,Liverpool,1,58.89,0.0,58.89,31.18,27.71,Credit Card,Small Business,2025,3,Mar,Q1,47.05382917303447
ORD004977,2025-03-08,C0178,Ella Taylor,P027,Backpack,Accessories,West Midlands,Coventry,2,77.32,0.05,146.91,74.14,72.77,Credit Card,Corporate,2025,3,Mar,Q1,49.533728132870465
ORD004992,2025-03-08,C0545,Jacob Wright,P003,Wireless Headphones,Electronics,London,London,2,153.29,0.05,291.25,169.42,121.83,Credit Card,Consumer,2025,3,Mar,Q1,41.830042918454936
ORD005310,2025-03-08,C0419,Ava Wright,P014,Office Desk,Furniture,Yorkshire,Leeds,1,328.37,0.05,311.95,194.61,117.34,Credit Card,Consumer,2025,3,Mar,Q1,37.615002404231454
ORD005402,2025-03-08,C0068,Grace Hall,P001,Laptop Pro 14,Electronics,Scotland,Glasgow,1,980.87,0.05,931.83,715.95,215.88,Credit Card,Consumer,2025,3,Mar,Q1,23.16731592672483
ORD005537,2025-03-08,C0784,Harry Walker,P002,Laptop Air 13,Electronics,West Midlands,Birmingham,1,806.05,0.0,806.05,560.58,245.47,Debit Card,Consumer,2025,3,Mar,Q1,30.453445816016377
ORD005646,2025-03-08,C0774,Chloe Edwards,P002,Laptop Air 13,Electronics,East Midlands,Derby,1,793.76,0.05,754.07,557.99,196.08,Debit Card,Consumer,2025,3,Mar,Q1,26.002890978291138
ORD005808,2025-03-08,C0401,Chloe Johnson,P025,Toaster,Home Appliances,East Midlands,Derby,1,39.4,0.0,39.4,20.22,19.18,Credit Card,Consumer,2025,3,Mar,Q1,48.680203045685275
ORD006011,2025-03-08,C0984,Jack Roberts,P013,Filing Cabinet,Furniture,Yorkshire,Sheffield,3,144.06,0.0,432.18,243.54,188.64,Credit Card,Small Business,2025,3,Mar,Q1,43.648479800083294
ORD006221,2025-03-08,C0463,Ethan Johnson,P004,Bluetooth Speaker,Electronics,Wales,Swansea,1,86.63,0.0,86.63,49.09,37.54,Debit Card,Consumer,2025,3,Mar,Q1,43.333718111508716
ORD006272,2025-03-08,C0755,Thomas Thomas,P026,Blender,Home Appliances,West Midlands,Birmingham,1,66.87,0.05,63.53,34.74,28.79,PayPal,Consumer,2025,3,Mar,Q1,45.31717298913899
ORD006517,2025-03-08,C0393,Charlie Evans,P012,Bookshelf,Furniture,South East,Brighton,4,177.26,0.0,709.04,408.92,300.12,Debit Card,Small Business,2025,3,Mar,Q1,42.32765429312874
ORD006592,2025-03-08,C0516,Amelia Roberts,P029,Travel Bag,Accessories,South West,Bristol,5,111.0,0.15,471.75,259.8,211.95,Credit Card,Consumer,2025,3,Mar,Q1,44.928457869634336
ORD006746,2025-03-08,C0035,Jack Thomas,P010,Standing Desk,Furniture,London,London,1,488.83,0.0,488.83,318.97,169.86,Credit Card,Consumer,2025,3,Mar,Q1,34.748276496941685
ORD007570,2025-03-08,C0635,Emily Brown,P025,Toaster,Home Appliances,London,London,2,38.96,0.05,74.02,40.2,33.82,Debit Card,Consumer,2025,3,Mar,Q1,45.69035395838963
ORD007644,2025-03-08,C0067,Charlie Taylor,P012,Bookshelf,Furniture,East of England,Cambridge,2,178.45,0.0,356.9,207.78,149.12,Debit Card,Consumer,2025,3,Mar,Q1,41.78201176800225
ORD007706,2025-03-08,C0982,Thomas Taylor,P027,Backpack,Accessories,Scotland,Edinburgh,2,77.6,0.1,139.68,75.92,63.76,PayPal,Consumer,2025,3,Mar,Q1,45.64719358533792
ORD008440,2025-03-08,C0106,Amelia Wilson,P002,Laptop Air 13,Electronics,South West,Bristol,1,768.99,0.05,730.54,557.83,172.71,Credit Card,Consumer,2025,3,Mar,Q1,23.641415938894518
ORD009271,2025-03-08,C0327,Leo Edwards,P012,Bookshelf,Furniture,Scotland,Aberdeen,2,172.78,0.15,293.73,199.58,94.15,Credit Card,Consumer,2025,3,Mar,Q1,32.05324617846321
ORD010085,2025-03-08,C0708,Noah Davies,P017,Yoga Mat,Sports,West Midlands,Wolverhampton,2,39.1,0.1,70.38,35.1,35.28,Credit Card,Small Business,2025,3,Mar,Q1,50.12787723785167
ORD010270,2025-03-08,C0074,Jack Clarke,P024,Electric Kettle,Home Appliances,East of England,Ipswich,2,49.35,0.05,93.76,49.98,43.78,Credit Card,Consumer,2025,3,Mar,Q1,46.693686006825935
ORD010924,2025-03-08,C0694,Thomas Edwards,P019,Fitness Tracker,Sports,South West,Bristol,4,131.14,0.2,419.65,287.48,132.17,PayPal,Consumer,2025,3,Mar,Q1,31.495293697128556
ORD010964,2025-03-08,C0558,Ethan White,P004,Bluetooth Speaker,Electronics,South East,Southampton,1,88.51,0.1,79.66,47.72,31.94,Credit Card,Consumer,2025,3,Mar,Q1,40.095405473261366
ORD012262,2025-03-08,C0619,Isabella Davies,P012,Bookshelf,Furniture,Wales,Newport,3,174.14,0.0,522.42,322.05,200.37,Credit Card,Corporate,2025,3,Mar,Q1,38.354197771907664
ORD012277,2025-03-08,C0425,Noah Hughes,P021,Coffee Machine,Home Appliances,West Midlands,Coventry,3,206.01,0.0,618.03,349.62,268.41,PayPal,Small Business,2025,3,Mar,Q1,43.42993058589389
ORD012503,2025-03-08,C0158,Chloe Hall,P021,Coffee Machine,Home Appliances,Yorkshire,York,1,203.59,0.0,203.59,114.92,88.67,Debit Card,Consumer,2025,3,Mar,Q1,43.55321970627241
ORD012828,2025-03-08,C0124,Isla Johnson,P020,Sports Backpack,Sports,Northern Ireland,Belfast,1,58.78,0.0,58.78,31.15,27.63,Bank Transfer,Consumer,2025,3,Mar,Q1,47.00578428036747
ORD013398,2025-03-08,C0832,Chloe Thompson,P011,Desk Lamp,Furniture,West Midlands,Wolverhampton,3,68.55,0.0,205.65,94.8,110.85,Debit Card,Consumer,2025,3,Mar,Q1,53.90226112326768
ORD013483,2025-03-08,C0655,Leo Johnson,P012,Bookshelf,Furniture,London,London,3,174.28,0.1,470.56,325.26,145.3,Credit Card,Consumer,2025,3,Mar,Q1,30.878102686161174
ORD013710,2025-03-08,C0991,Freya Hall,P001,Laptop Pro 14,Electronics,South West,Bristol,2,1010.8,0.2,1617.28,1440.06,177.22,Credit Card,Small Business,2025,3,Mar,Q1,10.957904629996044
ORD014809,2025-03-08,C0835,Sophia Thompson,P009,Office Chair,Furniture,London,London,1,252.41,0.05,239.79,145.44,94.35,Credit Card,Consumer,2025,3,Mar,Q1,39.34692856249218
ORD015246,2025-03-08,C0783,James Roberts,P030,Smart Watch,Accessories,North East,Sunderland,4,240.19,0.15,816.65,545.24,271.41,Credit Card,Small Business,2025,3,Mar,Q1,33.23455580726138
ORD016390,2025-03-08,C0576,Thomas Thompson,P030,Smart Watch,Accessories,North West,Liverpool,1,234.4,0.05,222.68,131.57,91.11,Debit Card,Consumer,2025,3,Mar,Q1,40.915214657804924
ORD016765,2025-03-08,C0194,Muhammad Green,P029,Travel Bag,Accessories,North East,Newcastle,2,113.7,0.0,227.4,104.68,122.72,PayPal,Small Business,2025,3,Mar,Q1,53.96657871591908
ORD016875,2025-03-08,C0438,Sophia Johnson,P006,Wireless Mouse,Electronics,East Midlands,Nottingham,2,52.11,0.0,104.22,49.7,54.52,Debit Card,Corporate,2025,3,Mar,Q1,52.312416042986
ORD017024,2025-03-08,C0689,Sophie Smith,P030,Smart Watch,Accessories,Wales,Cardiff,2,226.93,0.0,453.86,266.26,187.6,Debit Card,Consumer,2025,3,Mar,Q1,41.33433217291675
ORD017054,2025-03-08,C0586,Evie Wright,P028,Leather Wallet,Accessories,North East,Sunderland,3,62.36,0.1,168.37,75.84,92.53,PayPal,Small Business,2025,3,Mar,Q1,54.956346142424415
ORD017067,2025-03-08,C0029,Emily Jones,P023,Robot Vacuum,Home Appliances,Northern Ireland,Derry,1,343.85,0.0,343.85,223.33,120.52,Debit Card,Consumer,2025,3,Mar,Q1,35.05016722408026
ORD017313,2025-03-08,C0258,Charlie Edwards,P026,Blender,Home Appliances,North West,Manchester,3,68.12,0.0,204.36,107.22,97.14,Credit Card,Consumer,2025,3,Mar,Q1,47.53376394597769
ORD017808,2025-03-08,C0608,Sophia Green,P014,Office Desk,Furniture,London,London,2,330.8,0.1,595.44,387.02,208.42,Credit Card,Corporate,2025,3,Mar,Q1,35.00268708853957
ORD018392,2025-03-08,C0456,Ava Green,P016,Training Shoes,Sports,North West,Liverpool,4,97.52,0.05,370.58,216.6,153.98,Credit Card,Consumer,2025,3,Mar,Q1,41.551082087538454
ORD018893,2025-03-08,C0575,Grace Hughes,P010,Standing Desk,Furniture,West Midlands,Birmingham,1,480.02,0.15,408.02,306.03,101.99,Credit Card,Small Business,2025,3,Mar,Q1,24.996323709622075
ORD019115,2025-03-08,C0674,Ethan Green,P026,Blender,Home Appliances,Wales,Newport,1,68.59,0.05,65.16,35.01,30.15,PayPal,Consumer,2025,3,Mar,Q1,46.2707182320442
ORD019501,2025-03-08,C0819,Ava Jones,P024,Electric Kettle,Home Appliances,South West,Exeter,1,48.83,0.15,41.51,25.34,16.17,Debit Card,Small Business,2025,3,Mar,Q1,38.95446880269815
ORD019609,2025-03-08,C0163,Isla Walker,P028,Leather Wallet,Accessories,London,London,2,56.83,0.0,113.66,50.56,63.1,Unknown,Consumer,2025,3,Mar,Q1,55.51645257786381
ORD019905,2025-03-08,C0091,Freya Hughes,P028,Leather Wallet,Accessories,South West,Plymouth,3,60.03,0.05,171.09,76.32,94.77,PayPal,Consumer,2025,3,Mar,Q1,55.39189900052604
ORD000481,2025-03-09,C0428,Liam Wright,P020,Sports Backpack,Sports,South West,Bristol,1,60.62,0.0,60.62,31.27,29.35,Debit Card,Consumer,2025,3,Mar,Q1,48.416364236225675
ORD000704,2025-03-09,C0153,Isla Wright,P022,Air Fryer,Home Appliances,West Midlands,Birmingham,1,132.39,0.1,119.15,70.48,48.67,Debit Card,Consumer,2025,3,Mar,Q1,40.847671002937474
ORD000738,2025-03-09,C0672,George Wilson,P024,Electric Kettle,Home Appliances,London,London,1,50.03,0.0,50.03,24.86,25.17,PayPal,Small Business,2025,3,Mar,Q1,50.30981411153308
ORD000808,2025-03-09,C0926,Evie Clarke,P012,Bookshelf,Furniture,East Midlands,Nottingham,1,174.57,0.05,165.84,106.67,59.17,Credit Card,Consumer,2025,3,Mar,Q1,35.67896767969127
ORD000984,2025-03-09,C0376,Ella Thomas,P007,4K Monitor,Electronics,London,London,2,393.39,0.15,668.76,502.26,166.5,Credit Card,Small Business,2025,3,Mar,Q1,24.89682397272564
ORD001026,2025-03-09,C0979,Sophia Davies,P017,Yoga Mat,Sports,Northern Ireland,Derry,2,39.63,0.0,79.26,35.72,43.54,Credit Card,Consumer,2025,3,Mar,Q1,54.933131466061056
ORD001077,2025-03-09,C0781,Amelia Edwards,P002,Laptop Air 13,Electronics,North East,Sunderland,6,782.68,0.15,3991.67,3464.34,527.33,Credit Card,Corporate,2025,3,Mar,Q1,13.210761410637653
ORD001945,2025-03-09,C0165,Isla Thompson,P020,Sports Backpack,Sports,London,London,1,58.91,0.0,58.91,30.95,27.96,PayPal,Consumer,2025,3,Mar,Q1,47.46223052113393
ORD002109,2025-03-09,C0499,Amelia Lewis,P008,USB-C Hub,Electronics,Yorkshire,Sheffield,1,59.81,0.15,50.84,28.96,21.88,PayPal,Consumer,2025,3,Mar,Q1,43.03697875688434
ORD002280,2025-03-09,C0298,Charlie Johnson,P024,Electric Kettle,Home Appliances,East of England,Norwich,1,49.16,0.0,49.16,24.93,24.23,Debit Card,Consumer,2025,3,Mar,Q1,49.28803905614321
ORD003327,2025-03-09,C0996,Emily White,P030,Smart Watch,Accessories,South West,Exeter,4,235.13,0.05,893.49,540.44,353.05,Credit Card,Corporate,2025,3,Mar,Q1,39.513592765447854
ORD003499,2025-03-09,C0034,Liam Hughes,P023,Robot Vacuum,Home Appliances,South East,Brighton,4,348.79,0.05,1325.4,874.72,450.68,Credit Card,Small Business,2025,3,Mar,Q1,34.00331975252754
ORD003586,2025-03-09,C0746,Isla Evans,P023,Robot Vacuum,Home Appliances,Yorkshire,Leeds,2,333.16,0.1,599.69,449.36,150.33,Debit Card,Consumer,2025,3,Mar,Q1,25.06795177508379
ORD004047,2025-03-09,C0446,Ella Jones,P020,Sports Backpack,Sports,West Midlands,Wolverhampton,2,59.47,0.05,112.99,61.48,51.51,Credit Card,Consumer,2025,3,Mar,Q1,45.58810514204797
ORD004140,2025-03-09,C0600,Liam Lewis,P025,Toaster,Home Appliances,London,London,2,39.94,0.05,75.89,40.52,35.37,Credit Card,Consumer,2025,3,Mar,Q1,46.60693108446436
ORD004211,2025-03-09,C0836,Mason Thomas,P005,Mechanical Keyboard,Electronics,Northern Ireland,Derry,2,121.89,0.0,243.78,130.88,112.9,Debit Card,Consumer,2025,3,Mar,Q1,46.31224874887194
ORD004346,2025-03-09,C0267,Noah Walker,P012,Bookshelf,Furniture,East of England,Cambridge,1,177.95,0.0,177.95,102.69,75.26,Credit Card,Consumer,2025,3,Mar,Q1,42.29277887046924
ORD004850,2025-03-09,C0525,Leo Edwards,P015,Running Shoes,Sports,Scotland,Glasgow,1,119.46,0.0,119.46,63.93,55.53,Debit Card,Consumer,2025,3,Mar,Q1,46.4841788046208
ORD005345,2025-03-09,C0396,Ava Jones,P001,Laptop Pro 14,Electronics,London,London,2,993.47,0.0,1986.94,1411.6,575.34,Credit Card,Consumer,2025,3,Mar,Q1,28.956083223449124
ORD005349,2025-03-09,C0545,Jacob Wright,P002,Laptop Air 13,Electronics,Scotland,Glasgow,1,809.23,0.15,687.85,552.56,135.29,PayPal,Consumer,2025,3,Mar,Q1,19.668532383513845
ORD005616,2025-03-09,C0711,Amelia Green,P025,Toaster,Home Appliances,East of England,Ipswich,1,39.27,0.1,35.34,19.97,15.37,Debit Card,Consumer,2025,3,Mar,Q1,43.49179400113186
ORD005710,2025-03-09,C0337,Muhammad White,P007,4K Monitor,Electronics,North West,Liverpool,3,396.82,0.2,952.37,753.78,198.59,Debit Card,Consumer,2025,3,Mar,Q1,20.852189800182703
ORD006212,2025-03-09,C0470,Ethan White,P015,Running Shoes,Sports,South West,Exeter,2,118.57,0.05,225.28,132.1,93.18,Debit Card,Consumer,2025,3,Mar,Q1,41.36186079545455
ORD006348,2025-03-09,C0422,Liam Brown,P024,Electric Kettle,Home Appliances,East of England,Ipswich,1,48.81,0.1,43.93,24.98,18.95,PayPal,Small Business,2025,3,Mar,Q1,43.13680855907125
ORD006594,2025-03-09,C0574,Noah Wright,P022,Air Fryer,Home Appliances,London,London,3,128.3,0.0,384.9,207.15,177.75,Credit Card,Corporate,2025,3,Mar,Q1,46.18082618862042
ORD007190,2025-03-09,C0452,Emily Lewis,P014,Office Desk,Furniture,East of England,Ipswich,3,338.83,0.0,1016.49,578.43,438.06,Credit Card,Small Business,2025,3,Mar,Q1,43.09535755393561
ORD007468,2025-03-09,C0723,Harry Thompson,P024,Electric Kettle,Home Appliances,London,London,1,50.47,0.0,50.47,24.86,25.61,Debit Card,Consumer,2025,3,Mar,Q1,50.743015652863086
ORD007626,2025-03-09,C0391,Evie Roberts,P014,Office Desk,Furniture,West Midlands,Birmingham,1,323.36,0.0,323.36,191.89,131.47,Debit Card,Small Business,2025,3,Mar,Q1,40.65747154873824
ORD007815,2025-03-09,C0799,Grace Smith,P001,Laptop Pro 14,Electronics,South East,Brighton,2,1011.51,0.0,2023.02,1452.64,570.38,Debit Card,Consumer,2025,3,Mar,Q1,28.194481517730917
ORD008183,2025-03-09,C0597,Mason Lewis,P008,USB-C Hub,Electronics,Wales,Cardiff,1,58.87,0.0,58.87,29.03,29.84,Credit Card,Consumer,2025,3,Mar,Q1,50.68795651435366
ORD008588,2025-03-09,C0054,Ella Walker,P026,Blender,Home Appliances,North West,Liverpool,8,69.33,0.0,554.64,275.28,279.36,Debit Card,Corporate,2025,3,Mar,Q1,50.367806144526185
ORD009593,2025-03-09,C0544,Ava Green,P010,Standing Desk,Furniture,East of England,Cambridge,1,506.78,0.0,506.78,313.34,193.44,Credit Card,Small Business,2025,3,Mar,Q1,38.17040925056238
ORD009885,2025-03-09,C0281,Amelia Edwards,P011,Desk Lamp,Furniture,London,London,3,70.08,0.15,178.7,95.76,82.94,Debit Card,Small Business,2025,3,Mar,Q1,46.41298265249021
ORD009940,2025-03-09,C0605,Grace White,P021,Coffee Machine,Home Appliances,Scotland,Edinburgh,1,206.32,0.0,206.32,112.36,93.96,Debit Card,Consumer,2025,3,Mar,Q1,45.54090732842187
ORD009973,2025-03-09,C0900,Ethan Jones,P023,Robot Vacuum,Home Appliances,Wales,Swansea,3,343.34,0.1,927.02,648.33,278.69,PayPal,Corporate,2025,3,Mar,Q1,30.062997562080646
ORD010513,2025-03-09,C0187,Ava Green,P007,4K Monitor,Electronics,London,London,1,383.12,0.05,363.96,253.33,110.63,Debit Card,Consumer,2025,3,Mar,Q1,30.396197384327948
ORD011710,2025-03-09,C0161,Ethan Brown,P028,Leather Wallet,Accessories,London,London,1,60.68,0.0,60.68,24.97,35.71,Debit Card,Consumer,2025,3,Mar,Q1,58.849703361898484
ORD011909,2025-03-09,C0962,Muhammad Roberts,P027,Backpack,Accessories,West Midlands,Wolverhampton,1,81.37,0.15,69.16,38.35,30.81,Credit Card,Consumer,2025,3,Mar,Q1,44.54887218045113
ORD012521,2025-03-09,C0506,Freya Wright,P015,Running Shoes,Sports,East of England,Norwich,1,127.93,0.0,127.93,66.0,61.93,Credit Card,Small Business,2025,3,Mar,Q1,48.40928632846088
ORD012556,2025-03-09,C0365,Emily Edwards,P025,Toaster,Home Appliances,Yorkshire,Sheffield,1,40.44,0.1,36.4,19.68,16.72,Credit Card,Consumer,2025,3,Mar,Q1,45.934065934065934
ORD012599,2025-03-09,C0196,Lucas Roberts,P027,Backpack,Accessories,London,London,4,80.81,0.1,290.92,150.96,139.96,Debit Card,Consumer,2025,3,Mar,Q1,48.109445895778904
ORD012817,2025-03-09,C0959,Leo Taylor,P019,Fitness Tracker,Sports,London,London,1,129.95,0.05,123.45,73.31,50.14,Credit Card,Consumer,2025,3,Mar,Q1,40.61563385986229
ORD012932,2025-03-09,C0843,Chloe Smith,P029,Travel Bag,Accessories,East of England,Cambridge,3,107.86,0.15,275.04,159.09,115.95,Credit Card,Consumer,2025,3,Mar,Q1,42.15750436300174
