Order_ID,Order_Date,Customer_ID,Customer_Name,Product_ID,Product_Name,Category,Region,City,Quantity,Unit_Price,Discount,Revenue,Cost,Profit,Payment_Method,Customer_Segment
ORD002705,2025-06-24,C0671,Leo White,P005,Mechanical Keyboard,Electronics,East of England,Cambridge,1,121.63,0.0,121.63,64.7,56.93,PayPal,Consumer
ORD002706,2025-12-03,C0973,Noah Edwards,P024,Electric Kettle,Home Appliances,North West,Liverpool,2,49.39,0.0,98.78,50.36,48.42,Credit Card,Corporate
ORD002707,2025-01-23,C0017,Thomas Lewis,P011,Desk Lamp,Furniture,Northern Ireland,Belfast,1,72.04,0.15,61.23,30.94,30.29,Debit Card,Consumer
ORD002708,2025-07-09,C0573,Freya Edwards,P011,Desk Lamp,Furniture,South East,Southampton,3,68.59,0.1,185.19,98.1,87.09,Credit Card,Corporate
ORD002709,2025-11-20,C0040,Jack Davies,P030,Smart Watch,Accessories,West Midlands,Birmingham,3,236.95,0.0,710.85,402.87,307.98,PayPal,Small Business
ORD002710,2025-06-23,C0319,Emily White,P018,Dumbbell Set,Sports,West Midlands,Birmingham,2,79.8,0.05,151.62,85.46,66.16,Debit Card,Small Business
ORD002711,2025-11-12,C0129,Lucas Wilson,P005,Mechanical Keyboard,Electronics,West Midlands,Birmingham,3,120.91,0.1,326.46,196.14,130.32,Debit Card,Corporate
ORD002712,2025-10-27,C0137,Chloe Thomas,P023,Robot Vacuum,Home Appliances,London,London,3,344.81,0.15,879.27,669.48,209.79,Bank Transfer,Small Business
ORD002713,2025-08-03,C0635,Emily Brown,P024,Electric Kettle,Home Appliances,West Midlands,Wolverhampton,4,48.09,0.15,163.51,100.12,63.39,Credit Card,Consumer
ORD002714,2025-12-28,C0734,Lucas Clarke,P013,Filing Cabinet,Furniture,East Midlands,Nottingham,1,142.72,0.05,135.58,82.03,53.55,Credit Card,Consumer
ORD002715,2025-05-19,C0360,Jack White,P001,Laptop Pro 14,Electronics,London,London,2,999.48,0.05,1899.01,1420.5,478.51,Bank Transfer,Consumer
ORD002716,2025-11-16,C0707,Chloe Clarke,P026,Blender,Home Appliances,London,London,5,69.95,0.1,314.78,173.3,141.48,Credit Card,Small Business
ORD002717,2025-07-18,C0581,Harry Green,P028,Leather Wallet,Accessories,South East,Brighton,4,57.75,0.15,196.35,101.24,95.11,Debit Card,Consumer
ORD002718,2025-03-28,C0369,Harry Brown,P006,Wireless Mouse,Electronics,East of England,Norwich,5,48.99,0.1,220.46,119.55,100.91,Credit Card,Consumer
ORD002719,2025-10-28,C0478,Sophie Hall,P013,Filing Cabinet,Furniture,South East,Oxford,2,136.52,0.05,259.39,160.06,99.33,PayPal,Small Business
ORD002720,2025-11-05,C0743,Ethan Thomas,P014,Office Desk,Furniture,Wales,Cardiff,5,329.65,0.15,1401.01,982.5,418.51,Debit Card,Consumer
ORD002721,2025-03-08,C0132,Thomas Wright,P021,Coffee Machine,Home Appliances,South East,Reading,1,204.68,0.1,184.21,117.13,67.08,Debit Card,Consumer
ORD002722,2025-06-01,C1000,Olivia Thompson,P022,Air Fryer,Home Appliances,South West,Plymouth,2,123.17,0.1,221.71,137.18,84.53,Credit Card,Consumer
ORD002723,2025-07-28,C0878,Lucas Lewis,P013,Filing Cabinet,Furniture,Yorkshire,York,2,136.61,0.0,273.22,166.02,107.2,PayPal,Corporate
ORD002724,2025-11-10,C0088,Isabella Edwards,P007,4K Monitor,Electronics,East Midlands,Nottingham,1,394.09,0.2,315.27,258.88,56.39,PayPal,Consumer
ORD002725,2025-09-07,C0511,Amelia Smith,P014,Office Desk,Furniture,West Midlands,Birmingham,1,312.24,0.15,265.4,193.86,71.54,Credit Card,Consumer
ORD002726,2025-08-11,C0754,Noah Thomas,P006,Wireless Mouse,Electronics,London,London,2,50.3,0.0,100.6,48.14,52.46,Bank Transfer,Consumer
ORD002727,2025-12-28,C0474,Ethan Edwards,P003,Wireless Headphones,Electronics,Yorkshire,Sheffield,1,148.57,0.1,133.71,87.88,45.83,Debit Card,Consumer
ORD002728,2025-07-04,C0927,Oliver Taylor,P007,4K Monitor,Electronics,South East,Southampton,2,406.61,0.0,813.22,493.3,319.92,Credit Card,Consumer
ORD002729,2025-05-01,C0599,Harry Jones,P021,Coffee Machine,Home Appliances,South West,Exeter,1,191.26,0.05,181.7,111.89,69.81,Credit Card,Consumer
ORD002730,2025-08-25,C0250,Grace Lewis,P018,Dumbbell Set,Sports,West Midlands,Birmingham,4,80.74,0.0,322.96,171.28,151.68,Credit Card,Small Business
ORD002731,2025-11-11,C0959,Leo Taylor,P015,Running Shoes,Sports,West Midlands,Wolverhampton,1,117.67,0.05,111.79,63.65,48.14,Credit Card,Consumer
ORD002732,2025-02-03,C0061,Jacob Johnson,P001,Laptop Pro 14,Electronics,East Midlands,Derby,5,1025.08,0.1,4612.86,3627.75,985.11,Credit Card,Corporate
ORD002733,2025-05-06,C0049,Leo Davies,P027,Backpack,Accessories,East of England,Norwich,1,78.13,0.0,78.13,39.08,39.05,Credit Card,Corporate
ORD002734,2025-12-28,C0501,Leo Wilson,P028,Leather Wallet,Accessories,South West,Bristol,3,58.61,0.05,167.04,73.38,93.66,PayPal,Corporate
ORD002735,2025-05-12,C0964,Muhammad White,P011,Desk Lamp,Furniture,South East,Brighton,2,71.83,0.15,122.11,62.48,59.63,PayPal,Consumer
ORD002736,2025-11-19,C0491,Oliver Wilson,P015,Running Shoes,Sports,South East,Brighton,1,119.24,0.0,119.24,65.22,54.02,Debit Card,Consumer
ORD002737,2025-10-24,C0013,Harry Wright,P017,Yoga Mat,Sports,London,London,1,37.83,0.0,37.83,18.16,19.67,Credit Card,Consumer
ORD002738,2025-03-13,C0046,Leo Walker,P005,Mechanical Keyboard,Electronics,Wales,Cardiff,3,119.65,0.1,323.06,192.42,130.64,Credit Card,Small Business
ORD002739,2025-10-06,C0487,Noah Thompson,P009,Office Chair,Furniture,Wales,Cardiff,3,245.17,0.0,735.51,439.35,296.16,PayPal,Small Business
ORD002740,2025-07-08,C0359,Chloe Hughes,P021,Coffee Machine,Home Appliances,North East,Newcastle,1,198.22,0.05,188.31,116.05,72.26,PayPal,Consumer
ORD002741,2025-12-27,C0789,Ava Johnson,P027,Backpack,Accessories,North West,Liverpool,2,77.68,0.05,147.59,76.08,71.51,Debit Card,Consumer
ORD002742,2025-12-02,C0735,Lily Smith,P006,Wireless Mouse,Electronics,South East,Brighton,1,49.11,0.0,49.11,23.17,25.94,PayPal,Consumer
ORD002743,2025-05-21,C0989,Sophie White,P022,Air Fryer,Home Appliances,Yorkshire,Leeds,1,125.82,0.1,113.24,71.34,41.9,Credit Card,Corporate
ORD002744,2025-02-28,C0695,Freya Thompson,P001,Laptop Pro 14,Electronics,East Midlands,Leicester,2,1020.21,0.0,2040.42,1430.42,610.0,Credit Card,Consumer
ORD002745,2025-01-12,C0204,James Clarke,P014,Office Desk,Furniture,South West,Bristol,2,341.95,0.05,649.7,387.48,262.22,Credit Card,Corporate
ORD002746,2025-06-01,C0276,Leo Edwards,P030,Smart Watch,Accessories,North West,Manchester,2,221.66,0.05,421.15,268.14,153.01,Debit Card,Consumer
ORD002747,2025-10-04,C0210,Amelia Walker,P017,Yoga Mat,Sports,North West,Liverpool,1,39.06,0.05,37.11,18.4,18.71,PayPal,Consumer
ORD002748,2025-04-25,C0717,Leo Thompson,P005,Mechanical Keyboard,Electronics,London,London,2,118.43,0.05,225.02,129.3,95.72,Credit Card,Small Business
ORD002749,2025-01-09,C0630,Amelia Walker,P009,Office Chair,Furniture,West Midlands,Birmingham,1,255.7,0.1,230.13,147.27,82.86,Debit Card,Small Business
ORD002750,2025-03-08,C0235,Lucas Thomas,P011,Desk Lamp,Furniture,East of England,Cambridge,2,73.31,0.05,139.29,63.5,75.79,Credit Card,Consumer
ORD002751,2025-09-14,C0383,Isla Johnson,P003,Wireless Headphones,Electronics,North West,Manchester,3,157.46,0.1,425.14,252.84,172.3,Credit Card,Consumer
ORD002752,2025-05-07,C0695,Freya Thompson,P019,Fitness Tracker,Sports,Yorkshire,Sheffield,2,133.91,0.05,254.43,143.48,110.95,Debit Card,Consumer
ORD002753,2025-06-19,C0518,George Green,P010,Standing Desk,Furniture,East Midlands,Derby,3,489.04,0.0,1467.12,946.02,521.1,Credit Card,Small Business
ORD002754,2025-04-17,C0684,Thomas Lewis,P005,Mechanical Keyboard,Electronics,North West,Liverpool,2,113.93,0.05,216.47,129.12,87.35,Debit Card,Consumer
ORD002755,2025-07-21,C0713,Oliver Jones,P029,Travel Bag,Accessories,Scotland,Aberdeen,1,111.78,0.1,100.6,50.01,50.59,Credit Card,Consumer
ORD002756,2025-07-30,C0259,Isabella Hughes,P014,Office Desk,Furniture,Yorkshire,Leeds,1,327.88,0.15,278.7,194.93,83.77,Credit Card,Consumer
ORD002757,2025-04-28,C0137,Chloe Thomas,P018,Dumbbell Set,Sports,South West,Plymouth,1,79.84,0.1,71.86,42.55,29.31,Debit Card,Small Business
ORD002758,2025-12-20,C0062,Ella White,P022,Air Fryer,Home Appliances,West Midlands,Birmingham,4,127.79,0.1,460.04,283.08,176.96,Credit Card,Consumer
ORD002759,2025-08-24,C0089,Amelia Jones,P009,Office Chair,Furniture,Yorkshire,Sheffield,2,246.0,0.05,467.4,286.06,181.34,Bank Transfer,Consumer
ORD002760,2025-11-03,C0052,Olivia Davies,P008,USB-C Hub,Electronics,South West,Exeter,1,56.78,0.15,48.26,28.87,19.39,Debit Card,Consumer
ORD002761,2025-06-05,C0896,Mason Hall,P011,Desk Lamp,Furniture,South West,Exeter,2,69.71,0.0,139.42,64.98,74.44,Credit Card,Consumer
ORD002762,2025-03-15,C0995,Liam Thompson,P017,Yoga Mat,Sports,East of England,Norwich,1,40.76,0.2,32.61,18.11,14.5,Credit Card,Consumer
ORD002763,2025-08-04,C0924,Sophie Brown,P010,Standing Desk,Furniture,East Midlands,Derby,1,514.39,0.05,488.67,311.21,177.46,Credit Card,Consumer
ORD002764,2025-06-14,C0282,Liam Jones,P009,Office Chair,Furniture,Yorkshire,Sheffield,1,243.75,0.1,219.38,147.25,72.13,PayPal,Consumer
ORD002765,2025-11-29,C0633,George White,P019,Fitness Tracker,Sports,London,London,1,130.16,0.15,110.64,75.46,35.18,Debit Card,Consumer
ORD002766,2025-06-13,C0615,Mason Walker,P030,Smart Watch,Accessories,North West,Manchester,3,221.59,0.0,664.77,400.44,264.33,PayPal,Small Business
ORD002767,2025-10-14,C0639,Mason Wright,P018,Dumbbell Set,Sports,Wales,Cardiff,2,77.58,0.0,155.16,84.1,71.06,PayPal,Consumer
ORD002768,2025-02-17,C0234,Lucas Evans,P020,Sports Backpack,Sports,North West,Manchester,1,57.29,0.0,57.29,30.87,26.42,PayPal,Consumer
ORD002769,2025-05-26,C0768,Grace Thomas,P019,Fitness Tracker,Sports,East Midlands,Derby,3,129.14,0.0,387.42,214.8,172.62,PayPal,Consumer
ORD002770,2025-07-09,C0902,Charlie Taylor,P026,Blender,Home Appliances,Wales,Cardiff,1,70.49,0.0,70.49,35.37,35.12,Credit Card,Small Business
ORD002771,2025-12-12,C0106,Amelia Wilson,P026,Blender,Home Appliances,London,London,1,69.95,0.05,66.45,35.18,31.27,Credit Card,Consumer
ORD002772,2025-12-31,C0597,Mason Lewis,P008,USB-C Hub,Electronics,Northern Ireland,Derry,1,60.45,0.05,57.43,28.91,28.52,Debit Card,Consumer
ORD002773,2025-09-26,C0920,Amelia Thompson,P004,Bluetooth Speaker,Electronics,West Midlands,Coventry,1,91.99,0.1,82.79,48.53,34.26,Debit Card,Consumer
ORD002774,2025-01-02,C0013,Harry Wright,P015,Running Shoes,Sports,West Midlands,Wolverhampton,1,114.26,0.15,97.12,65.37,31.75,Credit Card,Consumer
ORD002775,2025-10-20,C0240,Liam Walker,P016,Training Shoes,Sports,North West,Liverpool,2,100.44,0.05,190.84,107.28,83.56,Credit Card,Consumer
ORD002776,2025-10-03,C0900,Ethan Jones,P012,Bookshelf,Furniture,West Midlands,Wolverhampton,8,182.15,0.1,1311.48,854.72,456.76,Credit Card,Corporate
ORD002777,2025-07-06,C0739,Muhammad Clarke,P023,Robot Vacuum,Home Appliances,South East,Brighton,4,350.1,0.05,1330.38,888.76,441.62,Credit Card,Consumer
ORD002778,2025-09-08,C0587,Isla Jones,P009,Office Chair,Furniture,North West,Liverpool,4,243.29,0.05,924.5,574.0,350.5,Credit Card,Corporate
ORD002779,2025-11-20,C0048,Mason Johnson,P018,Dumbbell Set,Sports,Wales,Cardiff,1,79.0,0.05,75.05,43.45,31.6,Credit Card,Consumer
ORD002780,2025-12-07,C0497,Thomas Clarke,P029,Travel Bag,Accessories,South East,Oxford,1,106.76,0.2,85.41,51.65,33.76,Credit Card,Consumer
ORD002781,2025-01-03,C0339,Jack Thompson,P005,Mechanical Keyboard,Electronics,North West,Liverpool,1,118.47,0.0,118.47,64.19,54.28,PayPal,Consumer
ORD002782,2025-04-30,C0309,Evie White,P025,Toaster,Home Appliances,London,London,3,37.78,0.15,96.34,61.95,34.39,Debit Card,Consumer
ORD002783,2025-07-26,C0136,Isla Lewis,P028,Leather Wallet,Accessories,South West,Plymouth,3,58.81,0.05,167.61,74.55,93.06,Debit Card,Small Business
ORD002784,2025-05-09,C0471,Mason Jones,P006,Wireless Mouse,Electronics,Yorkshire,Sheffield,3,48.95,0.15,124.82,71.22,53.6,Bank Transfer,Small Business
ORD002785,2025-03-14,C0381,Jacob Taylor,P017,Yoga Mat,Sports,North East,Middlesbrough,2,39.78,0.15,67.63,36.0,31.63,Debit Card,Small Business
ORD002786,2025-11-06,C0801,Harry Hughes,P023,Robot Vacuum,Home Appliances,South East,Oxford,2,345.73,0.0,691.46,433.14,258.32,Debit Card,Consumer
ORD002787,2025-11-08,C0640,Isla Johnson,P008,USB-C Hub,Electronics,London,London,1,61.28,0.15,52.09,28.3,23.79,Credit Card,Consumer
ORD002788,2025-06-14,C0243,Isla Davies,P018,Dumbbell Set,Sports,London,London,2,77.05,0.0,154.1,86.74,67.36,Debit Card,Small Business
ORD002789,2025-07-10,C0435,Noah Thomas,P008,USB-C Hub,Electronics,North West,Preston,3,58.64,0.15,149.53,87.6,61.93,Debit Card,Consumer
ORD002790,2025-05-12,C0018,Olivia Clarke,P005,Mechanical Keyboard,Electronics,South East,Brighton,2,126.83,0.1,228.29,130.18,98.11,PayPal,Small Business
ORD002791,2025-08-05,C0891,Lily Thomas,P028,Leather Wallet,Accessories,North West,Liverpool,2,56.45,0.0,112.9,49.6,63.3,Debit Card,Consumer
ORD002792,2025-03-12,C0918,Lily Taylor,P003,Wireless Headphones,Electronics,South West,Plymouth,1,156.73,0.05,148.89,85.19,63.7,Credit Card,Consumer
ORD002793,2025-11-05,C0738,Mason Smith,P014,Office Desk,Furniture,Scotland,Aberdeen,2,330.4,0.0,660.8,390.64,270.16,Credit Card,Small Business
ORD002794,2025-08-04,C0564,Sophia Green,P007,4K Monitor,Electronics,South East,Reading,1,409.84,0.0,409.84,254.52,155.32,PayPal,Consumer
ORD002795,2025-07-06,C0658,Jack Taylor,P013,Filing Cabinet,Furniture,East of England,Cambridge,3,141.01,0.05,401.88,244.92,156.96,Bank Transfer,Consumer
ORD002796,2025-10-24,C0934,Grace Thompson,P004,Bluetooth Speaker,Electronics,South East,Brighton,1,89.04,0.0,89.04,47.16,41.88,PayPal,Consumer
ORD002797,2025-03-16,C0539,Emily Lewis,P025,Toaster,Home Appliances,Yorkshire,York,3,41.12,0.0,123.36,61.74,61.62,PayPal,Small Business
ORD002798,2025-12-22,C0702,Harry Walker,P003,Wireless Headphones,Electronics,London,London,2,147.43,0.15,250.63,173.36,77.27,Credit Card,Consumer
ORD002799,2025-05-25,C0116,Lily Hall,P018,Dumbbell Set,Sports,East Midlands,Nottingham,1,78.53,0.0,78.53,43.38,35.15,Debit Card,Consumer
ORD002800,2025-11-22,C0644,Jack Lewis,P015,Running Shoes,Sports,Yorkshire,Sheffield,1,114.43,0.05,108.71,63.57,45.14,PayPal,Corporate
ORD002801,2025-12-16,C0472,Ella Roberts,P014,Office Desk,Furniture,Wales,Cardiff,3,321.14,0.05,915.25,590.55,324.7,Credit Card,Corporate
ORD002802,2025-11-29,C0379,Ethan Smith,P025,Toaster,Home Appliances,Northern Ireland,Derry,2,39.02,0.0,78.04,40.24,37.8,Credit Card,Consumer
ORD002803,2025-03-16,C0722,Ella Lewis,P004,Bluetooth Speaker,Electronics,North East,Sunderland,1,88.06,0.05,83.66,48.6,35.06,Credit Card,Consumer
ORD002804,2025-05-14,C0448,Liam Smith,P026,Blender,Home Appliances,East Midlands,Derby,1,69.4,0.15,58.99,35.14,23.85,Credit Card,Consumer
ORD002805,2025-01-06,C0186,Harry Hughes,P029,Travel Bag,Accessories,North East,Sunderland,3,109.6,0.0,328.8,154.86,173.94,Credit Card,Corporate
ORD002806,2025-12-26,C0643,Freya Davies,P021,Coffee Machine,Home Appliances,London,London,1,197.2,0.1,177.48,113.85,63.63,Debit Card,Consumer
ORD002807,2025-11-14,C0228,Noah Hughes,P002,Laptop Air 13,Electronics,London,London,1,783.97,0.1,705.57,574.16,131.41,Debit Card,Consumer
ORD002808,2025-02-20,C0989,Sophie White,P023,Robot Vacuum,Home Appliances,East Midlands,Derby,2,343.01,0.05,651.72,433.64,218.08,Debit Card,Corporate
ORD002809,2025-09-23,C0031,George Evans,P006,Wireless Mouse,Electronics,South East,Brighton,2,47.66,0.05,90.55,47.98,42.57,Debit Card,Consumer
ORD002810,2025-03-31,C0490,Grace Lewis,P005,Mechanical Keyboard,Electronics,East Midlands,Nottingham,1,119.81,0.0,119.81,66.71,53.1,Credit Card,Small Business
ORD002811,2025-07-26,C0369,Harry Brown,P010,Standing Desk,Furniture,Yorkshire,York,1,496.37,0.1,446.73,307.21,139.52,Bank Transfer,Consumer
ORD002812,2025-01-27,C0872,Leo Clarke,P015,Running Shoes,Sports,Scotland,Glasgow,1,121.76,0.0,121.76,65.33,56.43,Credit Card,Consumer
ORD002813,2025-10-27,C0925,Chloe Jones,P011,Desk Lamp,Furniture,North West,Liverpool,2,65.68,0.05,124.79,63.84,60.95,Debit Card,Small Business
ORD002814,2025-01-21,C0397,Mason Wilson,P007,4K Monitor,Electronics,London,London,2,403.61,0.05,766.86,508.1,258.76,Credit Card,Consumer
ORD002815,2025-08-24,C0523,Ella Wilson,P007,4K Monitor,Electronics,North East,Newcastle,1,391.27,0.0,391.27,252.9,138.37,PayPal,Consumer
ORD002816,2025-05-29,C0454,Grace Hall,P007,4K Monitor,Electronics,Scotland,Glasgow,1,401.6,0.0,401.6,247.41,154.19,Debit Card,Consumer
ORD002817,2025-07-07,C1000,Olivia Thompson,P007,4K Monitor,Electronics,London,London,1,396.3,0.1,356.67,252.3,104.37,Credit Card,Consumer
ORD002818,2025-02-13,C0884,Mason Edwards,P007,4K Monitor,Electronics,South West,Bristol,1,400.12,0.1,360.11,256.6,103.51,PayPal,Small Business
ORD002819,2025-10-03,C0147,Muhammad Taylor,P003,Wireless Headphones,Electronics,West Midlands,Birmingham,1,150.44,0.0,150.44,83.78,66.66,Debit Card,Consumer
ORD002820,2025-06-18,C0707,Chloe Clarke,P004,Bluetooth Speaker,Electronics,Northern Ireland,Derry,1,91.36,0.1,82.22,47.13,35.09,Debit Card,Small Business
ORD002821,2025-12-01,C0449,Isabella Thompson,P010,Standing Desk,Furniture,South East,Southampton,1,502.12,0.0,502.12,305.64,196.48,Debit Card,Consumer
ORD002822,2025-12-30,C0788,Harry Walker,P002,Laptop Air 13,Electronics,London,London,1,792.13,0.05,752.52,562.25,190.27,Credit Card,Consumer
ORD002823,2025-01-31,C0945,Ethan Thompson,P007,4K Monitor,Electronics,Yorkshire,Leeds,2,392.59,0.0,785.18,485.08,300.1,PayPal,Small Business
ORD002824,2025-06-25,C0638,Ava Wright,P014,Office Desk,Furniture,Wales,Cardiff,1,343.54,0.0,343.54,195.89,147.65,Credit Card,Consumer
ORD002825,2025-07-29,C0561,Isabella Evans,P029,Travel Bag,Accessories,London,London,2,109.77,0.0,219.54,105.1,114.44,Credit Card,Corporate
ORD002826,2025-11-27,C0109,Ella Clarke,P019,Fitness Tracker,Sports,South East,Oxford,2,124.44,0.05,236.44,146.62,89.82,Credit Card,Consumer
ORD002827,2025-05-02,C0242,Olivia Hughes,P029,Travel Bag,Accessories,Yorkshire,Sheffield,1,105.07,0.05,99.82,52.05,47.77,Debit Card,Consumer
ORD002828,2025-11-28,C0584,Jack White,P015,Running Shoes,Sports,East of England,Norwich,3,117.73,0.1,317.87,198.33,119.54,Debit Card,Corporate
ORD002829,2025-01-30,C0533,Ava Hughes,P025,Toaster,Home Appliances,South East,Southampton,1,39.36,0.0,39.36,20.22,19.14,Credit Card,Consumer
ORD002830,2025-12-22,C0601,Harry Edwards,P007,4K Monitor,Electronics,South West,Bristol,2,415.04,0.15,705.57,497.14,208.43,Credit Card,Consumer
ORD002831,2025-05-06,C0167,Thomas Thompson,P026,Blender,Home Appliances,South West,Exeter,2,69.17,0.0,138.34,70.46,67.88,Debit Card,Consumer
ORD002832,2025-12-15,C0207,Mason Hall,P002,Laptop Air 13,Electronics,Scotland,Edinburgh,3,807.99,0.15,2060.37,1656.9,403.47,Credit Card,Consumer
ORD002833,2025-09-20,C0074,Jack Clarke,P002,Laptop Air 13,Electronics,East Midlands,Nottingham,2,736.4,0.0,1472.8,1126.64,346.16,PayPal,Consumer
ORD002834,2025-01-29,C0812,Lucas Wright,P025,Toaster,Home Appliances,Scotland,Glasgow,1,40.7,0.0,40.7,20.37,20.33,Credit Card,Consumer
ORD002835,2025-02-25,C0810,Ethan Lewis,P020,Sports Backpack,Sports,London,London,4,57.1,0.0,228.4,128.6,99.8,PayPal,Small Business
ORD002836,2025-07-27,C0317,Isabella Wright,P029,Travel Bag,Accessories,Wales,Swansea,4,102.34,0.05,388.89,206.72,182.17,Credit Card,Corporate
ORD002837,2025-09-12,C0148,Muhammad Wright,P023,Robot Vacuum,Home Appliances,London,London,6,354.76,0.05,2022.13,1344.3,677.83,Debit Card,Corporate
ORD002838,2025-04-12,C0107,Thomas Hughes,P025,Toaster,Home Appliances,London,London,1,40.78,0.0,40.78,20.22,20.56,Credit Card,Small Business
ORD002839,2025-04-23,C0810,Ethan Lewis,P017,Yoga Mat,Sports,South West,Bristol,2,39.34,0.1,70.81,34.94,35.87,PayPal,Small Business
ORD002840,2025-05-15,C0054,Ella Walker,P020,Sports Backpack,Sports,London,London,2,58.32,0.0,116.64,62.92,53.72,Debit Card,Corporate
ORD002841,2025-12-24,C0455,Amelia Lewis,P015,Running Shoes,Sports,London,London,1,118.15,0.05,112.24,65.26,46.98,Debit Card,Small Business
ORD002842,2025-05-11,C0615,Mason Walker,P015,Running Shoes,Sports,Yorkshire,Sheffield,3,112.85,0.0,338.55,195.6,142.95,Credit Card,Small Business
ORD002843,2025-12-07,C0047,Isla Davies,P020,Sports Backpack,Sports,London,London,1,59.39,0.0,59.39,30.59,28.8,Credit Card,Consumer
ORD002844,2025-11-26,C0256,Noah Taylor,P030,Smart Watch,Accessories,London,London,1,220.36,0.2,176.29,135.84,40.45,PayPal,Consumer
ORD002845,2025-11-05,C0558,Ethan White,P005,Mechanical Keyboard,Electronics,Scotland,Edinburgh,1,119.19,0.1,107.27,66.31,40.96,Bank Transfer,Consumer
ORD002846,2025-11-14,C0950,Emily Wright,P021,Coffee Machine,Home Appliances,East of England,Cambridge,4,197.29,0.2,631.33,467.12,164.21,Credit Card,Small Business
ORD002847,2025-04-25,C0061,Jacob Johnson,P013,Filing Cabinet,Furniture,South East,Brighton,1,141.57,0.0,141.57,80.92,60.65,PayPal,Corporate
ORD002848,2025-11-05,C0391,Evie Roberts,P022,Air Fryer,Home Appliances,Wales,Newport,3,132.99,0.05,379.02,209.34,169.68,Credit Card,Small Business
ORD002849,2025-02-01,C0700,Sophie Wright,P006,Wireless Mouse,Electronics,West Midlands,Wolverhampton,2,48.89,0.1,88.0,47.14,40.86,Credit Card,Small Business
ORD002850,2025-09-02,C0422,Liam Brown,P021,Coffee Machine,Home Appliances,North West,Manchester,2,203.62,0.0,407.24,232.06,175.18,Credit Card,Small Business
ORD002851,2025-03-05,C0184,Lucas Green,P017,Yoga Mat,Sports,Yorkshire,Sheffield,4,40.85,0.0,163.4,70.4,93.0,Bank Transfer,Small Business
ORD002852,2025-03-31,C0197,Emily Walker,P019,Fitness Tracker,Sports,East of England,Ipswich,3,133.31,0.05,379.93,221.13,158.8,Bank Transfer,Consumer
ORD002853,2025-09-27,C0619,Isabella Davies,P005,Mechanical Keyboard,Electronics,South East,Reading,4,114.54,0.1,412.34,266.2,146.14,Credit Card,Corporate
